price,ret,regime,shock
113.32651054894849,-0.0023694938789908465,2,0
112.44708377963337,-0.007790381507014002,2,0
114.03732812597245,0.014043089915090203,1,0
113.68971267058632,-0.0030529156674589403,0,0
112.79412074583999,-0.007908702173777947,0,0
114.36956326645267,0.01387077152542292,0,0
115.94812452028502,0.013707900486693712,1,0
115.52920048444972,-0.003619572614273376,1,0
116.35829365020017,0.00715085306168771,1,0
116.25134997471174,-0.0009195120318911965,1,0
116.87085753418245,0.005314886337184752,0,0
116.21127942479549,-0.0056596346557994445,0,0
115.15620688292773,-0.00912038136581349,0,0
114.7737367457894,-0.0033268436799799633,0,0
115.62049793096747,0.00735057453995437,0,0
114.3653052095107,-0.010915501453729827,0,0
112.38030826562641,-0.01750902806242052,0,0
112.54156963422608,0.0014339325079181216,0,0
112.14657345152892,-0.0035159540168171076,1,0
112.01312565009427,-0.0011906495033194126,0,0
110.90025595387038,-0.009984855409274405,0,0
110.68762862623838,-0.0019191247147332564,0,0
111.36966983647838,0.006142949227453483,0,0
111.70562357561822,0.003012023321723606,0,0
108.76671526521018,-0.026661688412331373,2,0
110.03420086308253,0.01158587265912881,1,0
109.427154419527,-0.0055321629722522156,1,0
110.22251744657305,0.007242136959174254,1,0
108.70414678446325,-0.013871266101178108,2,0
109.99871712923577,0.011838760972296586,2,0
109.36248910208678,-0.005800750479990329,2,0
109.10680886798667,-0.0023406524688618226,2,0
109.3339114526776,0.002079307064919469,1,0
108.85603542913995,-0.004380374022522007,1,0
109.32098728467152,0.004262158806711483,1,0
108.83176344972507,-0.004485156876795874,1,0
110.12434421372348,0.011806894025774803,2,0
110.11264818408631,-0.00010621312542301084,1,0
109.81175666423057,-0.002736319398527947,1,0
107.93288812077625,-0.01725796910599989,2,0
106.10251456758029,-0.01710388236590969,1,0
104.92561453779055,-0.011154079189408757,1,0
106.51383983705497,0.01502326210127262,1,0
105.97727654678066,-0.005050229297274937,1,0
107.93433847316494,0.018298366199993116,1,0
106.64343725137022,-0.01203215749020111,1,0
106.36308192193118,-0.0026323653606196437,1,0
98.1422430575272,-0.08044065618835577,1,1
97.58867160163949,-0.00565646906458697,1,0
96.83582876432583,-0.007744359363608749,1,0
98.42424028589338,0.01627006042574987,2,0
97.9536526331377,-0.004792683601359864,2,0
96.91449886848602,-0.0106652996584338,1,0
96.87819438174333,-0.00037467343642843664,2,0
96.7750640295034,-0.0010651032968478143,2,0
96.84041048382291,0.0006750127484900895,2,0
98.33552490638913,0.015320983762301536,0,0
99.1170855991997,0.00791647952942225,0,0
100.34755100406585,0.01233783626471692,1,0
99.93443085335,-0.004125390939183932,2,0
99.14649618790769,-0.007915763618699995,2,0
98.63324164041853,-0.0051901747397538325,2,0
99.91359967162256,0.012897468134872903,2,0
99.61233965054024,-0.003019760248086485,2,0
99.65313749453199,0.0004094823162180091,2,0
99.57067345782175,-0.0008278532673951283,2,0
99.08196006669469,-0.0049202909461112726,2,0
98.86710912277785,-0.002170770786301421,2,0
99.38459724250338,0.005220528029852384,2,0
98.15740378520115,-0.01242479308966223,0,0
97.69878710526767,-0.004683206755556027,2,0
98.60360840926268,0.009218712890477647,2,0
97.74225682644784,-0.008773875705590625,2,0
97.40504543944583,-0.0034559711429965234,2,0
98.96320081799429,0.015870061591365166,2,0
98.86075742283266,-0.0010357027048699067,2,0
98.41281740829122,-0.00454131563000579,2,0
97.83845554033266,-0.005853348100235995,2,0
97.11209873439132,-0.007451737388069297,1,0
97.86590818921795,0.007732289630668075,0,0
96.48644431638283,-0.014195732859779646,0,0
97.65820231600546,0.012071125814571544,0,0
97.5942986894238,-0.000654574241398338,0,0
98.08665550397629,0.005032251151882898,2,0
98.44131488345958,0.003609254843349762,2,0
100.00358674007342,0.015745470104931693,0,0
101.75188421102028,0.017331289450067306,0,0
102.21903994572816,0.004580619060912384,0,0
101.44124985011993,-0.007638149565892611,0,0
101.98654097583501,0.005361041669946932,0,0
101.66548001569942,-0.0031530374661827986,2,0
102.74820605606408,0.010593578021092747,2,0
101.1653586562671,-0.01552500143028862,0,0
99.49650992200425,-0.01663382509665807,1,0
101.41381283775755,0.019086735770864147,1,0
103.02416587778328,0.01575427772381347,1,0
103.19609228061908,0.0016674059493886275,1,0
102.85947462794351,-0.0032672541409465945,1,0
101.92988149305815,-0.009078592142724067,1,0
106.52834786503809,0.044125986318140235,1,0
106.94549552193155,0.003908190167306525,1,0
106.06376645643529,-0.008278833449554058,1,0
104.88657099523846,-0.01116099358213189,1,0
104.1693285040132,-0.006861756182374732,1,0
104.25766337955744,0.0008476337928680099,1,0
104.8996574138433,0.0061388819480446746,1,0
104.70464644971389,-0.0018607539711932867,2,0
104.92423033305396,0.0020949782016834277,2,0
104.23693733661364,-0.0065719222911908405,2,0
103.68852510807926,-0.0052750970832721854,2,0
103.35197853188637,-0.0032510244777607597,1,0
105.39862466180672,0.019609157333100816,1,0
104.18755378108612,-0.011556910566597037,1,0
103.4600607379923,-0.007007025063479379,1,0
104.13795659424923,0.006530874181289336,1,0
103.35425897731358,-0.007554031282347348,1,0
102.53807500927729,-0.007928301433409835,2,0
101.75675626707923,-0.007648970330586546,1,0
101.43881087254327,-0.003129454628311488,1,0
102.11329152948099,0.006627130032176977,1,0
102.99566010273065,0.00860395423559055,1,0
104.63306741066629,0.015772781287769058,1,0
103.35508216824843,-0.012289174443973448,1,0
105.40409418081522,0.019631020312317837,1,0
104.26994494104764,-0.01081831881386544,1,0
102.72453834005002,-0.014932140134201778,1,0
101.56991274976332,-0.011303663689813294,0,0
101.41987946904194,-0.001478235002876025,0,0
101.95805892412966,0.005292419773025024,0,0
101.03068243314787,-0.00913728453106724,0,0
103.06438688006662,0.01992965109257687,1,0
102.29281368912177,-0.007514485194930167,0,0
100.53563327661072,-0.017327198448075815,0,0
102.49155664070113,0.01926819632458187,0,0
102.95080881156467,0.004470868847706899,0,0
101.95365294027671,-0.009732962713565576,0,0
102.02208563923145,0.0006709886381469625,2,0
102.80717934657315,0.00766587286344407,2,0
104.81335229884704,0.019325982618861377,0,0
105.6370358433423,0.007827856795322545,2,0
107.84419150230767,0.020678486198751837,0,0
109.30839078887071,0.013485646463989559,0,0
109.3165895588316,7.500304815745689e-05,0,0
111.42866433599995,0.019136440703319327,1,0
113.74394240644013,0.020565198430689453,1,0
117.81117667059893,0.03513334223176386,1,0
116.83969739745055,-0.008280257447162449,1,0
113.91215351516199,-0.02537531948556642,2,0
114.73001697637073,0.007154121636742928,2,0
113.41162214773446,-0.011557815661691392,0,0
112.35959283131196,-0.009319495674718913,1,0
112.14476382463448,-0.0019138076022031211,0,0
115.58384240826376,0.030205604074065955,0,0
116.55358925732757,0.008354985951738524,0,0
118.74485271082446,0.01862593551599617,0,0
120.9740374629654,0.018598859770053416,0,0
120.74091597623564,-0.0019288964600074126,0,0
119.51933602374629,-0.010168893680090992,0,0
119.3046609771323,-0.0017977682906949565,2,0
118.14729763461307,-0.009748266676757622,2,0
116.62387695915817,-0.012978101427071556,2,0
116.05669992763154,-0.004875165451861188,2,0
116.7495737608841,0.005952381506154762,2,0
117.83155424706064,0.009224852554933992,2,0
118.11862464767115,0.0024333148938564036,2,0
119.23746306714645,0.0094275796085862,1,0
117.53321926520736,-0.01439598195139516,1,0
116.91680490440703,-0.0052583981029041185,1,0
118.43867014368259,0.012932662394011859,1,0
115.07018604948539,-0.028853019397549456,1,0
114.49585289092103,-0.005003652626416356,1,0
114.57601707896217,0.0006999042817797774,2,0
116.48556136094439,0.016528821182151758,1,0
114.07311586446491,-0.020927718470444542,1,0
111.0491836055633,-0.026866411318474004,1,0
111.77757515595445,0.006537761881625867,2,0
111.65312974999573,-0.0011139509126971807,2,0
112.41383234780918,0.006789983791460773,0,0
110.46163907416667,-0.017518690495722265,0,0
108.79572713697728,-0.015196241972198581,0,0
108.59803631189897,-0.0018187355187697886,0,0
109.22890416809732,0.0057923929767738315,2,0
107.93108776640254,-0.011952771240652606,2,0
107.57731161052186,-0.003283180374323609,2,0
108.43048906997805,0.007899547085695593,0,0
109.39634769826196,0.008868190647083302,0,0
111.25204295926052,0.01682077996810334,0,0
112.51668673425625,0.011303252615420025,0,0
112.34239584318222,-0.001550223579859858,0,0
112.65179169795812,0.0027502581571336366,0,0
112.12583730322578,-0.0046797838108035405,0,0
111.32132025786487,-0.007200991327076309,0,0
112.88728763498108,0.01396906975451223,0,0
112.35332798011237,-0.004741246632351584,0,0
114.3821507703142,0.01789642230409651,1,0
115.54985255644968,0.010157018666871118,0,0
117.3155746307953,0.015165462192153208,0,0
120.63940199876772,0.027938424444013343,1,0
121.14493695809242,0.004181707534762308,1,0
125.65450347027193,0.036548449858920674,0,0
127.0501452494188,0.0110457482773564,0,0
128.88936924603888,0.014372580654534686,0,0
129.58630120974294,0.005392644123203149,0,0
125.75072205959317,-0.030045526801410538,0,0
125.38292059585676,-0.002929131460202244,0,0
125.7861791728308,0.0032110552121347932,0,0
127.74351128525126,0.015440960766286952,0,0
123.53542529450169,-0.0334964760802715,0,1
122.17335001734017,-0.011087021436881029,0,0
121.59228720922717,-0.004767398024271399,2,0
122.89958533728762,0.010694102616899692,0,0
122.78996142287355,-0.0008923775808491021,1,0
121.51354910757829,-0.010449493148861419,1,0
119.88220627517316,-0.013516125542361932,1,0
118.61026286855846,-0.010666630028055507,1,0
116.695093603396,-0.01627852068864319,1,0
116.60411450800719,-0.0007799349233731568,2,0
116.43090717712332,-0.0014865350411906804,0,0
116.53407261941142,0.0008856734529107287,0,0
115.52099415842119,-0.008731418031735194,1,0
114.62429663190723,-0.007792486745503047,1,0
115.03513969245887,0.0035778499276507836,1,0
114.1981265054249,-0.007302752525872955,1,0
114.84726014798309,0.005668181228218872,1,0
115.32087676607827,0.00411540270427639,1,0
114.96228480305035,-0.0031143592994242407,0,0
116.58388614003981,0.014006950257544783,1,0
117.14346886438891,0.004788346606039471,1,0
114.66492387599365,-0.021385243368509756,1,0
113.6867150920668,-0.008567617662384246,1,0
112.05649571637491,-0.01444338201742433,1,0
111.53099454867284,-0.004700639867662071,2,0
110.93944440236841,-0.005318023763043355,2,0
109.94424840447591,-0.009011101900670237,0,0
107.92374426943591,-0.018548498463744227,0,0
107.55415104895634,-0.0034304547330180324,2,0
107.03645862473854,-0.004824940190346366,2,0
105.36078901692841,-0.015778965057489002,1,0
105.83882475048611,0.004526869546564536,1,0
104.68064104269688,-0.011003214249857578,1,0
106.55980705175887,0.01779219461513643,1,0
103.59265060319302,-0.02824000890458494,1,0
105.00932649528652,0.013582782792166166,1,0
103.08595043333216,-0.018486059498107207,1,0
102.00329290556593,-0.010558014328377548,1,0
102.59759236248101,0.0058093700576355165,2,0
104.47248103969042,0.01810923118315829,2,0
105.9848215060995,0.014372193128369239,2,0
106.25640461345054,0.0025591941824280365,2,0
107.02941337054249,0.007248603297026636,1,0
107.8669779182802,0.007795094034128017,1,0
108.84436390992771,0.009020225802992051,1,0
110.41808860172209,0.014354958614978541,1,0
111.32022136249726,0.008136958727971622,1,0
111.86881693018617,0.004915982224802544,1,0
111.97291324514337,0.0009300886155573623,2,0
111.99044316934035,0.00015654278908301512,2,0
111.35237897437054,-0.005713780499114528,2,0
110.66788373482122,-0.006166080518379693,2,0
110.33306450351891,-0.0030300276097246295,1,0
111.10975628928838,0.007014857993185959,1,0
109.74067808117742,-0.012398397584233563,2,0
108.87728630313495,-0.00789867629882512,2,0
110.66978100151952,0.016329387140293174,1,0
109.42802412944535,-0.011283802187681866,1,0
108.89499632794522,-0.004882937763213827,1,0
108.74639588691369,-0.0013655533316616027,2,0
109.60183230879812,0.007835564370286504,2,0
110.06961390380086,0.004258926775758589,2,0
109.32485422678573,-0.00678925539102469,2,0
106.77655516968738,-0.023585382360089096,1,0
108.29716443543165,0.014140589621073023,1,0
108.13811254825316,-0.0014697411441079546,0,0
107.59831858340418,-0.0050042089644466,0,0
108.33593414234166,0.006831879783922355,0,0
110.34538248084122,0.01837838668010108,0,0
112.03234130821993,0.015172303770676247,0,0
110.74032658698654,-0.01159953076854433,0,0
110.69782549157907,-0.0003838642576304636,2,0
110.91306346522607,0.0019424861507403698,2,0
111.55508653610842,0.005771836132457594,0,0
111.58740133385501,0.00028963375178763125,0,0
110.61701014979093,-0.008734276215699712,0,0
110.00497300465963,-0.005548302181327176,1,0
107.51850236205287,-0.022862626150312086,1,0
106.9294135302128,-0.005494017614060944,1,0
105.48663092844725,-0.013584706310453047,2,0
105.18302025875748,-0.002882340936872129,2,0
113.16559166126903,0.07315027608211766,2,1
113.70080439353667,0.0047183164585516465,0,0
114.53679310647225,0.00732563311823742,0,0
117.12739376020427,0.022366069452573228,1,0
116.10428789167338,-0.008773357236898522,1,0
116.11336495951083,7.817724217460079e-05,1,0
118.34588612645491,0.019044577114257888,1,0
119.04290992099413,0.005872440563735102,1,0
118.54778953495229,-0.004167849195293094,1,0
119.2122319115923,0.00558919958296287,0,0
118.56894917642293,-0.00541072511809128,0,0
119.1925014050648,0.0052452040204348845,0,0
118.69724569403945,-0.0041637475559718005,0,0
118.12376945998291,-0.004843128931215382,1,0
117.3395781700481,-0.006660859935786364,1,0
117.50112820367633,0.0013758267176585688,1,0
119.05251162659174,0.013116734680220982,0,0
116.99420357174523,-0.017440278503084827,0,1
116.79016526251525,-0.001745526119250501,2,0
116.97163831323334,0.0015526325036691214,2,0
115.76383992740375,-0.010379244606981105,2,0
115.85035560566843,0.0007470671829014976,2,0
117.13679887308052,0.011043152519493147,2,0
